Condition,PTE,Subject,Pair
IPS,0.71824263031577,1,1
IPS,1.25335485369195,1,2
IPS,1.24214300678336,1,3
IPS,1.27460723833086,1,4
IPS,0.716088619807603,1,5
IPS,1.2431189483242,1,6
IPS,1.22662004273313,1,7
IPS,1.27889662161221,1,8
IPS,1.1839567950046,2,1
IPS,1.26445734830294,2,2
IPS,1.21318533741451,2,3
IPS,1.22514793145031,2,4
IPS,1.23766702784991,2,5
IPS,1.16266018595727,2,6
IPS,1.18525706271664,2,7
IPS,1.1837925157287,3,1
IPS,1.22296787168704,3,2
IPS,1.2023712965319,3,3
IPS,1.24375839096572,3,4
IPS,1.06588697165956,3,5
IPS,1.05070846943226,3,6
IPS,1.28357426435669,4,1
IPS,1.26206953709887,4,2
IPS,1.30760661079737,4,3
IPS,1.33027021406695,4,4
IPS,1.30955344403066,4,5
IPS,1.37385582797772,4,6
IPS,1.17610669318701,4,7
IPS,1.17130513817969,4,8
IPS,1.18725752164351,4,9
IPS,1.23305994324148,4,10
IPS,1.31552311105784,4,11
IPS,1.28152610435337,4,12
IPS,1.32064045115866,4,13
IPS,1.20331211678716,4,14
IPS,1.24795053031111,4,15
IPS,1.27156975600318,4,16
IPS,1.13478362500382,5,1
IPS,1.06973513012197,5,2
IPS,1.08778801243553,5,3
IPS,1.1672743815011,5,4
IPS,1.07758114559781,5,5
IPS,1.05509799730227,5,6
IPS,1.04558955526446,5,7
IPS,0.665439937875519,6,1
IPS,0.510748872807714,6,2
IPS,0.678154776356763,6,3
IPS,0.374829662913696,6,4
IPS,0.516382668891841,6,5
IPS,0.839932759572,6,6
IPS,0.800948609688957,6,7
IPS,0.775478589314987,6,8
IPS,0.629628258496066,6,9
IPS,0.646005953776885,6,10
IPS,0.535970341489564,6,11
IPS,0.627502071131401,6,12
IPS,0.478750531552834,6,13
IPS,0.529993166498536,6,14
IPS,0.813037193247438,6,15
IPS,0.718107913581205,6,16
IPS,0.659753138753672,6,17
IPS,0.559990250325047,6,18
IPS,0.687467612875744,6,19
IPS,0.506924607145956,6,20
IPS,0.649798802766532,6,21
IPS,0.406388281425076,6,22
IPS,0.501931179606341,6,23
